Supplier Code,Product ID #,Product Name,Product Description,Imprint Size,Color Name,Color Value,Inventory Level,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code
ETS,1214,10 oz ceramic mug with glossy colored exterior and glossy colored interior,black,000000,7354,,,,,,,,,,,,,,,,,,,,
ETS,1301,12 oz mini latte mug,12 oz stoneware: glossy color out / glossy color in,2 x 2-3/4 x 7-1/2,,,,72,143,4.49,,144,2015,2.49,
ETS,1301,12 oz stoneware: glossy color out / glossy color in,white,,0,,,,,,,,,,,,,,,,,,,,
ETS,1402,14 oz minolo mug - metallic,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,2 x 3 x 9,,,,48,71,9.99,,72,143,8.99,,144,2015,7.99,
ETS,1402,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,white/gold,,28188,,,,,,,,,,,,,,,,,,,,
ETS,1404,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,white/platinum,,9246,,,,,,,,,,,,,,,,,,,,
ETS,1706,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,navy/gold,,2635,,,,,,,,,,,,,,,,,,,,
ETS,1707,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,navy/platinum,,6769,,,,,,,,,,,,,,,,,,,,
ETS,1702,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,black/gold,,8464,,,,,,,,,,,,,,,,,,,,
ETS,1704,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,black/platinum,,1095,,,,,,,,,,,,,,,,,,,,
ETS,1403,14 oz minolo mug - matte white,14 oz ceramic mug with matte white exterior and glossy colored interior,2 x 3 x 9,,,,48,71,6.99,,72,143,5.99,,144,2015,4.99,
ETS,1403,14 oz ceramic mug with matte white exterior and glossy colored interior,red,A32035,28188,,,,,,,,,,,,,,,,,,,,
ETS,1405,14 oz ceramic mug with matte white exterior and glossy colored interior,orange,FF671D,9246,,,,,,,,,,,,,,,,,,,,
ETS,1409,14 oz ceramic mug with matte white exterior and glossy colored interior,yellow,F5A800,2635,,,,,,,,,,,,,,,,,,,,
ETS,1487,14 oz ceramic mug with matte white exterior and glossy colored interior,lime,71A850,6769,,,,,,,,,,,,,,,,,,,,
ETS,1410,14 oz ceramic mug with matte white exterior and glossy colored interior,sky blue,0074A9,8464,,,,,,,,,,,,,,,,,,,,
ETS,1412,14 oz ceramic mug with matte white exterior and glossy colored interior,cobalt blue,0B206D,1095,,,,,,,,,,,,,,,,,,,,
ETS,1494,14 oz ceramic mug with matte white exterior and glossy colored interior,storm gray,323E48,4552,,,,,,,,,,,,,,,,,,,,
ETS,1414,14 oz ceramic mug with matte white exterior and glossy colored interior,black,000000,6880,,,,,,,,,,,,,,,,,,,,
ETS,1404,14 oz minolo mug - metallic,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,2 x 3 x 9,,,,48,71,9.99,,72,143,8.99,,144,2015,7.99,
ETS,1402,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,white/gold,,28188,,,,,,,,,,,,,,,,,,,,
ETS,1404,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,white/platinum,,9246,,,,,,,,,,,,,,,,,,,,
ETS,1706,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,navy/gold,,2635,,,,,,,,,,,,,,,,,,,,
ETS,1707,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,navy/platinum,,6769,,,,,,,,,,,,,,,,,,,,
ETS,1702,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,black/gold,,8464,,,,,,,,,,,,,,,,,,,,
ETS,1704,14 oz stoneware: glossy color out / glossy color in with metallic rim and handle,black/platinum,,1095,,,,,,,,,,,,,,,,,,,,
ETS,1405,14 oz minolo mug - matte white,14 oz ceramic mug with matte white exterior and glossy colored interior,2 x 3 x 9,,,,48,71,6.99,,72,143,5.99,,144,2015,4.99,
ETS,1403,14 oz ceramic mug with matte white exterior and glossy colored interior,red,A32035,28188,,,,,,,,,,,,,,,,,,,,
ETS,1405,14 oz ceramic mug with matte white exterior and glossy colored interior,orange,FF671D,9246,,,,,,,,,,,,,,,,,,,,
ETS,1409,14 oz ceramic mug with matte white exterior and glossy colored interior,yellow,F5A800,2635,,,,,,,,,,,,,,,,,,,,
ETS,1487,14 oz ceramic mug with matte white exterior and glossy colored interior,lime,71A850,6769,,,,,,,,,,,,,,,,,,,,
ETS,1410,14 oz ceramic mug with matte white exterior and glossy colored interior,sky blue,0074A9,8464,,,,,,,,,,,,,,,,,,,,
ETS,1412,14 oz ceramic mug with matte white exterior and glossy colored interior,cobalt blue,0B206D,1095,,,,,,,,,,,,,,,,,,,,
ETS,1494,14 oz ceramic mug with matte white exterior and glossy colored interior,storm gray,323E48,4552,,,,,,,,,,,,,,,,,,,,
ETS,1414,14 oz ceramic mug with matte white exterior and glossy colored interior,black,000000,6880,,,,,,,,,,,,,,,,,,,,
ETS,1409,14 oz minolo mug - matte white,14 oz ceramic mug with matte white exterior and glossy colored interior,2 x 3 x 9,,,,48,71,6.99,,72,143,5.99,,144,2015,4.99,
ETS,1403,14 oz ceramic mug with matte white exterior and glossy colored interior,red,A32035,28188,,,,,,,,,,,,,,,,,,,,
ETS,1405,14 oz ceramic mug with matte white exterior and glossy colored interior,orange,FF671D,9246,,,,,,,,,,,,,,,,,,,,
ETS,1409,14 oz ceramic mug with matte white exterior and glossy colored interior,yellow,F5A800,2635,,,,,,,,,,,,,,,,,,,,
ETS,1487,14 oz ceramic mug with matte white exterior and glossy colored interior,lime,71A850,6769,,,,,,,,,,,,,,,,,,,,
ETS,1410,14 oz ceramic mug with matte white exterior and glossy colored interior,sky blue,0074A9,8464,,,,,,,,,,,,,,,,,,,,
ETS,1412,14 oz ceramic mug with matte white exterior and glossy colored interior,cobalt blue,0B206D,1095,,,,,,,,,,,,,,,,,,,,
ETS,1494,14 oz ceramic mug with matte white exterior and glossy colored interior,storm gray,323E48,4552,,,,,,,,,,,,,,,,,,,,
ETS,1414,14 oz ceramic mug with matte white exterior and glossy colored interior,black,000000,6880,,,,,,,,,,,,,,,,,,,,
ETS,1410,14 oz minolo mug - matte white,14 oz ceramic mug with matte white exterior and glossy colored interior,2 x 3 x 9,,,,48,71,6.99,,72,143,5.99,,144,2015,4.99,
ETS,1403,14 oz ceramic mug with matte white exterior and glossy colored interior,red,A32035,28188,,,,,,,,,,,,,,,,,,,,
ETS,1405,14 oz ceramic mug with matte white exterior and glossy colored interior,orange,FF671D,9246,,,,,,,,,,,,,,,,,,,,
ETS,1409,14 oz ceramic mug with matte white exterior and glossy colored interior,yellow,F5A800,2635,,,,,,,,,,,,,,,,,,,,
ETS,1487,14 oz ceramic mug with matte white exterior and glossy colored interior,lime,71A850,6769,,,,,,,,,,,,,,,,,,,,
ETS,1410,14 oz ceramic mug with matte white exterior and glossy colored interior,sky blue,0074A9,8464,,,,,,,,,,,,,,,,,,,,
ETS,1412,14 oz ceramic mug with matte white exterior and glossy colored interior,cobalt blue,0B206D,1095,,,,,,,,,,,,,,,,,,,,
ETS,1494,14 oz ceramic mug with matte white exterior and glossy colored interior,storm gray,323E48,4552,,,,,,,,,,,,,,,,,,,,
ETS,1414,14 oz ceramic mug with matte white exterior and glossy colored interior,black,000000,6880,,,,,,,,,,,,,,,,,,,,
ETS,1412,14 oz minolo mug - matte white,14 oz ceramic mug with matte white exterior and glossy colored interior,2 x 3 x 9,,,,48,71,6.99,,72,143,5.99,,144,2015,4.99,
ETS,1403,14 oz ceramic mug with matte white exterior and glossy colored interior,red,A32035,28188,,,,,,,,,,,,,,,,,,,,
ETS,1405,14 oz ceramic mug with matte white exterior and glossy colored interior,orange,FF671D,9246,,,,,,,,,,,,,,,,,,,,
ETS,1409,14 oz ceramic mug with matte white exterior and glossy colored interior,yellow,F5A800,2635,,,,,,,,,,,,,,,,,,,,
