Supplier Code,Product ID #,Product Name,Product Description,Imprint Size,Color Name,Color Value,Inventory Level,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code
HIT,1002,Budget Saver Non-Woven Cap,"Adjustable Self-Material Strap With Hook And Loop Closure. Made Of 80 Gram Non-Woven, Coated Water-Resistant Polypropylene. 5 Panel, Medium Profile. Structured Crown & Pre-Curved Visor.",,,,,2500,999,3.09,C,1000,499,3.55,C,500,199,4.08,C,200,2499,4.69,C,2500,999,5.12,C
HIT,1002BLK,BLACK,BLACK,000000,9261,,,,,,,,,,,,,,,,,,,,
HIT,1002NAV,NAVY BLUE,NAVY BLUE,041E42,8260,,,,,,,,,,,,,,,,,,,,
HIT,1002ROY,ROYAL BLUE,ROYAL BLUE,4169e1,4962,,,,,,,,,,,,,,,,,,,,
HIT,1002WHT,WHITE,WHITE,FFFFFF,9297,,,,,,,,,,,,,,,,,,,,
HIT,10020,Small Halley Plaque,Made Of Lucite Acrylic.,,,,,3,5,104.94,C,6,24,91.25,C,25,49,79.35,C,50,100,69,C
HIT,10020BLU,BLUE,BLUE,0047BB,0,,,,,,,,,,,,,,,,,,,,
HIT,10020GLD,GOLD,GOLD,FFB404,0,,,,,,,,,,,,,,,,,,,,
HIT,10020GRN,GREEN,GREEN,009A44,0,,,,,,,,,,,,,,,,,,,,
HIT,10020RED,RED,RED,C8102E,0,,,,,,,,,,,,,,,,,,,,
HIT,10021,Medium Halley Plaque,Made of Lucite Acrylic.,,,,,3,5,131.07,C,6,24,113.97,C,25,50,99.1,C
HIT,10021BLU,BLUE,BLUE,0047BB,0,,,,,,,,,,,,,,,,,,,,
HIT,10021GLD,GOLD,GOLD,FFB404,0,,,,,,,,,,,,,,,,,,,,
HIT,10021RED,RED,RED,C8102E,0,,,,,,,,,,,,,,,,,,,,
HIT,10033,"16"" X 25"" GOLF TOWEL","65/35 Cotton/Poly. 360 GSM. Features Edge-To-Edge Full Color Imprint. PATENT PRODUCT – US Patent # 10,745,833 B2.",,,,,1008,575,7.25,C,576,287,8.34,C,288,143,9.59,C,144,288,11.03,C
HIT,10033WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10035,"30"" X 60"" BEACH TOWEL","65/35 Cotton/Poly. 360 GSM. Features Edge-To-Edge Full Color Imprint. Great For The Beach, Boating Or Any Outdoor Water Activity. PATENT PRODUCT – US Patent # 10,745,833 B2.",,,,,288,143,23.25,C,144,95,26.74,C,96,47,30.75,C,48,96,35.36,C
HIT,10035WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10036,"35"" X 60"" BEACH TOWEL","65/35 Cotton/Poly. 400 GSM. Features Edge-To-Edge Full Color Imprint. Great For The Beach, Boating Or Any Outdoor Water Activity. PATENT PRODUCT – US Patent # 10,745,833 B2.",,,,,288,143,28.7,C,144,95,33.01,C,96,47,37.96,C,48,96,43.65,C
HIT,10036WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10037,"35"" X 70"" BEACH TOWEL","65/35 Cotton/Poly. 400 GSM. Features Edge-To-Edge Full Color Imprint. Great For The Beach, Boating Or Any Outdoor Water Activity. PATENT PRODUCT – US Patent # 10,745,833 B2.",,,,,288,143,31.45,C,144,95,36.17,C,96,47,41.6,C,48,96,47.84,C
HIT,10037WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10038,"30"" X 40"" BLANKET",Polyester. 300 GSM. Features Edge-To-Edge Full Color Imprint.,,,,,576,287,14.65,C,288,143,16.85,C,144,95,19.38,C,96,192,22.29,C
HIT,10038WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10039,"50"" X 60"" BLANKET",Polyester. 300 GSM. Features Edge-To-Edge Full Color Imprint.,,,,,288,143,27.89,C,144,95,32.07,C,96,47,36.88,C,48,96,42.41,C
HIT,10039WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10040,"60"" X 80"" BLANKET",Polyester. 300 GSM. Features Edge-To-Edge Full Color Imprint.,,,,,288,143,53.29,C,144,95,61.28,C,96,47,70.47,C,48,96,81.04,C
HIT,10040WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,1005,BUDGET SAVER NON-WOVEN VISOR,"80 Gram Non-Woven, Coated Water-Resistant Polypropylene. Pro-Stitching On Front Pre-Curved Visor. Adjustable Self-Material Strap With Hook And Loop Closure.",,,,,2520,1007,1.99,C,1008,575,2.29,C,576,287,2.63,C,288,2519,3.02,C,2520,1007,2.59,C
HIT,1005BLK,BLACK,BLACK,000000,4756,,,,,,,,,,,,,,,,,,,,
HIT,1005ROY,ROYAL BLUE,ROYAL BLUE,4169e1,209,,,,,,,,,,,,,,,,,,,,
HIT,1005WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,1006,6 Panel Polyester Cap,"100% Polyester. 6 Panel, Medium Profile. Structured Crown & Pre-Curved Visor. Adjustable Self-Material Strap With Hook And Loop Closure.",,,,,2500,999,4.25,C,1000,499,4.89,C,500,199,5.62,C,200,2499,6.46,C,2500,999,5.25,C
HIT,1006BLK,BLACK,Black,000000,19730,,,,,,,,,,,,,,,,,,,,
HIT,1006KHL,LIGHT KHAKI,Light Khaki,F5E4D7,10184,,,,,,,,,,,,,,,,,,,,
HIT,1006NAV,NAVY BLUE,Navy Blue,041E42,12526,,,,,,,,,,,,,,,,,,,,
HIT,1006ROY,ROYAL BLUE,Royal Blue,4169e1,8772,,,,,,,,,,,,,,,,,,,,
HIT,1007,Brushed Cotton Twill Cap,"100% Brushed Cotton Twill. 6 Panel, Low Profile. Unstructured Crown & Pre-Curved Visor. Adjustable Self-Material Strap With Snap Brass Buckle.",,,,,1008,575,4.99,C,576,287,5.74,C,288,143,6.6,C,144,1007,7.59,C,1008,575,6.21,C
HIT,1007BLK,BLACK,BLACK,000000,20264,,,,,,,,,,,,,,,,,,,,
HIT,1007KHK,KHAKI,KHAKI,C6AA76,9090,,,,,,,,,,,,,,,,,,,,
HIT,1007NAV,NAVY BLUE,NAVY BLUE,041E42,17879,,,,,,,,,,,,,,,,,,,,
HIT,1007ROY,ROYAL BLUE,ROYAL BLUE,4169e1,10069,,,,,,,,,,,,,,,,,,,,
HIT,10070,"30"" x 40"" Faux Mink Suede Blanket",100% Polyester. High Quality Faux Mink Suede On The Print Side And A High Profile Faux Sheepskin Sherpa On The Back Side. Features Edge-To-Edge Full Color Imprint. Whip Stitch Border.,,,,,576,287,16.39,C,288,143,18.85,C,144,95,21.68,C,96,47,24.93,C,48,96,28.67,C
HIT,10070WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10071,"50"" x 60"" Faux Mink Suede Blanket",100% Polyester. High Quality Faux Mink Suede On The Print Side And A High Profile Faux Sheepskin Sherpa On The Back Side. Features Edge-To-Edge Full Color Imprint. Whip Stitch Border.,,,,,48,95,56.3,C,96,143,48.96,C,144,287,42.57,C,288,575,37.02,C,576,1152,32.19,C
HIT,10071WHT,WHITE,WHITE,FFFFFF,50,,,,,,,,,,,,,,,,,,,,
HIT,10072,Double Sided Garden Flag,100% Polyester Poplin. Double-Ply Medium Weight. Features Edge-To-Edge Full Color Imprint. Blackout Lining Woven Into The Fabric To Keep Images From Bleeding Through To The Back.,,,,,576,287,10.69,C,288,143,12.29,C,144,95,14.13,C,96,47,16.25,C,48,96,18.69,C
HIT,10072WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10073,Garden Flag,100% Polyester Poplin. Double-Ply Medium Weight. Features Edge-To-Edge Full Color Imprint. Blackout Lining Woven Into The Fabric To Keep Images From Bleeding Through To The Back.,,,,,576,287,7.09,C,288,143,8.15,C,144,95,9.37,C,96,47,10.78,C,48,96,12.4,C
HIT,10073WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10074,Wall Flag,"100% Polyester. Durable, Lightweight Dacron With Finished Edges. Features Edge-To-Edge Full Color Imprint. Includes 2 Grommets For Hanging On The 35"" Side.",,,,,576,287,18.85,C,288,143,21.68,C,144,95,24.93,C,96,47,28.67,C,48,96,32.97,C
HIT,10074WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10077,Golf Towel,Made Of Patented Poly Velour/Cotton Fabric. Super Absorbent. Features Edge-To-Edge Full Color Imprint. Hook And Grommet Included.,,,,,576,287,8.69,C,288,143,9.99,C,144,95,11.49,C,96,47,13.21,C,48,96,15.19,C
HIT,10077WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10079,"31"" X 51"" Indoor Rug",Dornier Indoor Rug. Non-Skid Back. Features Edge-To-Edge Full Color Imprint. Hemmed Edges.,,,,,576,287,29.05,C,288,143,33.41,C,144,95,38.42,C,96,47,44.18,C,48,96,50.81,C
HIT,10079WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10081,"30"" X 60"" Velour Beach Towel","100% Cotton. 10.5# Lbs Dozen. Great For The Beach, Boating Or Any Outdoor Water Activity.",,,,,1008,575,19.69,C,576,287,22.64,C,288,143,26.04,C,144,71,29.95,C,72,144,34.44,C
HIT,10081WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10082,"30"" X 60"" Velour Beach Towel","100% Cotton. 10.5# Lbs Dozen. Great For The Beach, Boating Or Any Outdoor Water Activity.",,,,,72,143,35.78,C,144,287,31.11,C,288,575,27.05,C,576,1007,23.52,C,1008,2016,20.45,C
HIT,10082KWI,KIWI,KIWI,92b48f,0,,,,,,,,,,,,,,,,,,,,
HIT,10082PCK,Peacock,Peacock,206d71,0,,,,,,,,,,,,,,,,,,,,
HIT,10082PNK,PINK,PINK,F4A6D7,0,,,,,,,,,,,,,,,,,,,,
HIT,10082PUR,PURPLE,PURPLE,9B26B6,0,,,,,,,,,,,,,,,,,,,,
HIT,10082SUN,SUNLIGHT,SUNLIGHT,ebad04,0,,,,,,,,,,,,,,,,,,,,
HIT,10082TNG,Tangerine,Tangerine,e7855e,0,,,,,,,,,,,,,,,,,,,,
HIT,10084,"35"" X 60"" Velour Beach Towel","100% Cotton. 14# Lbs Dozen. Great For The Beach, Boating Or Any Outdoor Water Activity.",,,,,72,143,41.54,C,144,287,36.12,C,288,575,31.41,C,576,1007,27.31,C,1008,2016,23.75,C
HIT,10084KWI,KIWI,KIWI,92b48f,0,,,,,,,,,,,,,,,,,,,,
HIT,10084PCK,Peacock,Peacock,206d71,0,,,,,,,,,,,,,,,,,,,,
HIT,10084PNK,PINK,PINK,F4A6D7,0,,,,,,,,,,,,,,,,,,,,
HIT,10084ROY,ROYAL BLUE,ROYAL BLUE,4169e1,0,,,,,,,,,,,,,,,,,,,,
HIT,10084SUN,SUNLIGHT,SUNLIGHT,ebad04,0,,,,,,,,,,,,,,,,,,,,
HIT,10084TNG,Tangerine,Tangerine,e7855e,0,,,,,,,,,,,,,,,,,,,,
HIT,10085,"35"" X 70"" Velour Beach Towel","100% Cotton. 20# Lbs Dozen. Great For The Beach, Boating Or Any Outdoor Water Activity.",,,,,1008,575,28.09,C,576,287,32.3,C,288,143,37.15,C,144,71,42.72,C,72,144,49.13,C
HIT,10085WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10086,Pillowcase,100% Micro Peach Polyester. Features Edge-To-Edge Full Color Imprint. Pillow Not Included.,,,,,576,287,9.19,C,288,143,10.57,C,144,95,12.16,C,96,47,13.98,C,48,96,16.08,C
HIT,10086WHT,WHITE,WHITE,FFFFFF,0,,,,,,,,,,,,,,,,,,,,
HIT,10090,Full Color Pin Back Button,Steel Pin Backing And Mylar Coating. High Gloss And Weather Resistant Finish. Two Piece Metal Back. Made In The USA.,,,,,1000,2499,0.69,C,2500,4999,0.6,C,5000,9999,0.52,C,10000,20000,0.45,C
